account_num,base,tenure, sessions ,duration,mega_bytes,case_count,comp_flag,train_flag,pcs_flag,holiday_flag,churn
5154406,ARLEEE,94," 1,176.00 ",1019077.38,871797.2988,0,0,1,0,0,0
7407711,ARLEOW,109," 1,199.00 ",875814.1348,1010844.69,2,0,1,1,0,0
3927476,MCCHPT,144, 669.00 ,694293.2932,1335328.399,0,1,0,0,0,0
9023907,ARLEEE,31, 116.00 ,106636.666,287452.9785,0,0,1,0,1,1
2418748,AFKEES,150, 856.00 ,903387.798,1390864.388,0,0,1,1,0,0
6100156,ARLEEE,31, 127.00 ,122735.167,287438.6338,0,0,1,0,1,1
1599174,ARLEEE,92, 538.00 ,459523.4335,853024.5078,0,0,1,0,0,0
7614677,AFSHEP,61, 208.00 ,286711.4324,565566.6885,0,0,1,0,1,1
7290999,ARCAMP,122, 770.00 ,751181.9688,1131124.181,1,1,0,1,0,0
3732471,FLARTS,182," 1,632.00 ",1690463.374,1687277.495,0,0,1,0,0,0
7400070,AFSHEP,181," 1,188.00 ",1136189.335,1677909.363,0,0,1,0,0,0
1051520,AFSHEP,122, 694.00 ,548355.4709,1130893.526,0,0,1,1,0,0
6073269,MCHAWI,123, 671.00 ,451212.7675,1140108.863,0,0,0,1,0,0
1293658,ARCARS,90," 1,036.00 ",593137.367,834220.2217,0,0,0,0,0,1
3208740,ARRILE,73, 339.00 ,250465.5826,676571.2891,0,0,0,1,0,1
6994275,AFSHEP,31, 206.00 ,208631.9345,287290.4854,0,0,1,0,0,1
8620374,AFLACK,92," 1,168.00 ",827350.0662,852351.6367,0,0,1,0,1,0
1245634,ARHOUS,120," 1,074.00 ",896473.0166,1111718.77,0,0,1,1,0,0
1631273,FLGLCO,121, 962.00 ,598076.0638,1120959.971,0,0,1,0,0,0
2450519,ARGORD,120, 934.00 ,931683.5337,1111675.02,0,0,0,1,0,0
8246467,AFLACK,100, 760.00 ,547494.7837,926351.6211,1,0,1,0,1,0
5260032,ARSILL,365," 2,532.00 ",1222429.686,3380944.025,0,0,0,1,0,0
9196741,ARLEOW,90, 543.00 ,382806.898,833615.7119,0,0,1,0,0,1
6577747,ARHUAC,314," 5,916.00 ",3193015.613,2908267.001,0,0,0,0,0,0
8226048,ARSTEW,125, 934.00 ,849298.1507,1157703.645,4,0,0,1,0,0
6642290,MCQTCO,31, 312.00 ,221585.3997,287083.8135,0,0,0,1,0,1
1225394,AREUST,151, 629.00 ,525756.4163,1398319.043,0,0,1,1,0,0
3188678,AFKEES,61, 237.00 ,261517.4346,564806.1104,0,0,1,1,0,1
3629557,ARGORD,243," 1,076.00 ",816638.6977,2249927.945,0,0,0,0,0,0
4243425,ARRILE,52, 886.00 ,689604.9562,481461.0654,1,0,0,0,0,1
9943252,ARLEOW,61, 537.00 ,385479.4826,564752.4014,2,0,1,0,1,1
5239777,FLGLCO,30, 399.00 ,343018.7353,277723.8193,0,0,1,1,0,1
8972216,ARHUAC,196, 874.00 ,878550.43,1814428.809,1,0,0,0,0,0
4317335,ARHOUS,212, 707.00 ,732488.5317,1962541.027,0,0,1,0,0,0
7021511,AFACDY,397," 2,787.00 ",2378077.366,3674765.278,0,0,1,0,0,0
2543680,ARLEEE,81, 233.00 ,284948.5812,749753.5313,1,0,1,0,0,1
2909026,ARLEEE,91," 1,076.00 ",603739.7149,842300.8084,0,0,1,0,0,0
4618407,AFCANN,52, 213.00 ,209564.5174,481207.332,0,0,0,1,0,1
4788983,AFLACK,153, 669.00 ,656291.4473,1415769.964,0,0,1,0,0,0
5383420,AFSHEP,151," 2,008.00 ",1593251.77,1397246.174,0,0,1,0,0,0
7522658,AFSHEP,122, 909.00 ,925325.0004,1128873.133,0,0,1,1,0,0
3005013,AFLACK,51, 426.00 ,309857.6481,471881.0762,0,0,1,1,0,1
6357411,AFSHEP,181," 1,098.00 ",1291541.533,1674682.693,0,0,1,1,0,0
5846525,ARHOUS,119, 618.00 ,344096.15,1100860.947,0,0,1,1,0,0
9914925,ARGORD,182," 2,344.00 ",1045779.652,1683608.044,0,0,0,0,0,0
8706830,ARLEEE,122, 680.00 ,693850.6941,1128565.901,0,0,1,1,0,0
7477465,MCCLJN,365," 3,004.00 ",2524983.102,3376374.327,2,1,0,0,0,0
7288815,AFKEES,155, 600.00 ,413496.9157,1433748.295,0,0,1,0,0,0
6707063,ARLEEE,114, 822.00 ,838791.498,1054373.227,0,0,1,0,1,0
8209683,ARHOUS,151," 1,222.00 ",1035258.269,1396523.56,0,0,1,0,0,0
4288122,AFLACK,57, 495.00 ,298013.4004,527085.7754,0,0,1,0,0,1
3357004,ARHOUS,305," 2,700.00 ",2332933.951,2820302.283,0,0,1,1,0,0
5304862,AFKEES,61, 484.00 ,367971.0323,564022.8837,1,0,1,1,0,1
6516660,ARHOOD,335," 2,094.00 ",1290154.817,3097456.828,0,0,0,0,0,0
6463562,AFSHEP,124, 902.00 ,819159.0479,1146469.345,0,0,1,0,0,0
2578208,MCCLJN,31, 175.00 ,187773.4501,286611.8252,0,1,0,1,0,1
5598800,AFLACK,38, 435.00 ,431317.0152,351328.042,0,0,1,0,0,1
6378436,AFSHEP,122," 1,859.00 ",1246890.298,1127847.062,1,0,1,0,1,0
2251551,ARPRES,221," 2,373.00 ",1330482.835,2043013.032,0,0,1,1,0,0
8141608,ARPRES,61, 765.00 ,419295.7522,563895.6611,0,0,1,1,0,1
3906671,ARLEEE,30, 105.00 ,142351.1823,277287.4521,0,0,1,1,0,1
1329678,ARHOUS,282," 1,808.00 ",1512852.399,2606471.202,3,0,1,0,0,0
8260475,AFSHEP,123, 845.00 ,553668.5658,1136799.224,0,0,1,0,1,0
2502034,AFSHEP,59, 370.00 ,308830.85,545220.4775,0,0,1,0,0,1
6759354,ARLEOW,92," 1,030.00 ",974187.7611,850163.8701,0,0,1,0,0,0
5937001,AFACDY,304," 2,164.00 ",1703112.09,2808669.898,1,0,1,1,0,0
1562122,ARLEEE,273," 2,455.00 ",1862016.698,2522199.573,0,0,1,1,0,0
3829209,ARLEEE,61, 349.00 ,249783.7668,563509.5732,0,0,1,0,1,1
6053484,ARLEOW,30, 95.00 ,30037.3997,277135.2275,0,0,1,0,0,1
9095273,AFSHEP,120," 1,504.00 ",866903.2213,1108489.312,0,0,1,1,0,0
3542447,ARGORD,92, 235.00 ,92546.7494,849758.626,0,0,0,1,0,0
9244459,AFLACK,120," 1,125.00 ",850720.5486,1108375.263,0,0,1,1,0,0
2081159,ARGORD,335," 1,968.00 ",1466138.961,3094172.902,2,0,0,0,0,0
9290048,MCQTCO,62, 413.00 ,437981.0169,572635.1699,0,0,0,0,0,1
3732822,ARBRAG,122, 669.00 ,487134.4008,1126618.701,0,1,0,1,0,0
7474251,AREUST,152, 921.00 ,446737.6186,1403646.98,2,0,1,0,1,0
3681280,AFSHEP,123," 1,021.00 ",1001962.15,1135749.933,1,0,1,0,1,0
4771999,ARLEEE,61, 308.00 ,341041.3497,563239.6826,0,0,1,1,0,1
2493118,ARLEEE,59, 356.00 ,342130.9662,544762.9775,0,0,1,0,0,1
1998781,FLARTS,151," 1,605.00 ",1590953.762,1394174.66,0,0,1,0,0,0
7665498,ARKNOX,61, 304.00 ,229000.4007,563145.3887,0,0,1,1,0,1
5747774,AFLACK,90, 788.00 ,642595.9328,830866.0381,0,0,1,0,0,1
1441848,ARLEEE,92, 499.00 ,567679.4528,849327.6894,0,0,1,1,0,0
2001927,ARBENN,30, 193.00 ,211106.5161,276944.8633,0,0,1,0,0,1
5790064,AFSHEP,153, 525.00 ,499161.4988,1412389.246,0,0,1,0,1,0
5760869,ARLEOW,60, 683.00 ,701426.8848,553877.8193,0,0,1,1,0,1
6215930,ARLEEE,30, 261.00 ,143321.5669,276920.9199,0,0,1,1,0,1
8261954,AREUST,62, 486.00 ,441270.414,572298.4141,0,0,1,0,0,1
7848275,AREUST,120, 838.00 ,771641.2663,1107657.358,0,0,1,1,0,0
7567214,ARGORD,61," 1,465.00 ",734163.2849,563017.5132,0,0,0,1,0,1
1621599,AFSHEP,54, 444.00 ,470851.7846,498403.7852,0,0,1,1,0,1
3601960,ARLEEE,91, 734.00 ,864323.6781,839828.2783,0,0,1,1,0,0
5821866,AFLACK,31, 144.00 ,163145.0825,286089.2207,0,0,1,0,0,1
7222576,MCCLJN,98," 1,078.00 ",702560.4149,904376.3749,2,1,0,0,0,0
5551965,ARPOLK,304," 1,040.00 ",570238.3013,2805385.347,0,0,0,0,0,0
6772887,AFLACK,62, 593.00 ,560447.5,572137.1416,0,0,1,0,0,1
5072619,AFLACK,211," 1,322.00 ",940584.9351,1946994.043,0,0,1,1,0,0
4867949,ARHOUS,122, 861.00 ,680861.7826,1125702.581,0,0,1,0,1,0
9241564,ARGORD,216," 2,080.00 ",1787872.234,1993021.186,0,0,0,0,0,0
3072703,ARGORD,63, 650.00 ,579166.5969,581284.29,0,0,0,0,0,1
5362773,ARKNOX,35, 275.00 ,212742.2007,322935.6514,0,0,1,0,0,1
8226002,ARRILE,34, 169.00 ,150286.9834,313694.1924,0,0,0,0,0,1
9087660,ARBLSS,242," 2,030.00 ",1610184.247,2232589.13,0,0,0,1,0,0
8240913,MCMIRA,86, 594.00 ,611688.7658,793339.4033,0,0,0,0,0,1
2562556,AFSHEP,31, 213.00 ,161847.4982,285963.4668,0,0,1,1,0,1
3938437,AFSHEP,91, 177.00 ,215328.6993,839407.7314,0,0,1,1,0,0
9767780,AFSHEP,120," 1,128.00 ",1156303.37,1106833.324,0,0,1,1,0,0
9127298,AFSHEP,123," 1,063.00 ",949800.0392,1134410.163,0,0,1,0,0,0
4216483,FLCHLS,40, 830.00 ,304603.4014,368873.2392,0,0,1,0,0,1
4047786,AFACDY,356," 3,136.00 ",2739392.219,3282959.742,4,0,1,1,0,0
2149031,AFLACK,55, 144.00 ,135383.051,507170.3398,3,0,1,0,0,1
9771100,ARKNOX,61, 434.00 ,314549.9158,562494.3633,1,0,1,0,1,1
1385289,ARHOUS,92, 552.00 ,533564.967,848337.3818,0,0,1,1,0,0
1205407,TOKYO,30, 347.00 ,295860.3816,276617.7822,0,0,0,0,0,1
4269842,ARLEOW,123, 983.00 ,1071838.244,1134039.948,6,0,1,0,0,0
5170309,ARLEOW,91, 568.00 ,547300.1349,838991.5058,6,0,1,1,0,0
3208709,FBQTCO,30, 933.00 ,529147.5512,276589.5135,0,0,1,1,0,1
4633622,ARLEEE,92, 511.00 ,506037.685,848123.3594,0,0,1,0,0,0
2373761,AFLACK,172, 830.00 ,549358.6351,1585456.62,0,0,1,0,0,0
1601080,AFSHEP,121, 860.00 ,759905.8124,1115294.291,0,0,1,0,0,0
2788483,ARLEEE,156," 1,308.00 ",1084286.94,1437868.067,0,0,1,1,0,0
7396521,ARLEEE,30, 92.00 ,116185.2842,276504.7207,0,0,1,1,0,1
4032510,ARRILE,243," 1,870.00 ",1464266.411,2239351.469,1,0,0,0,0,0
9730196,ARKNOX,31, 985.00 ,637110.3847,285675.3749,0,0,1,1,0,1
8795859,AREUST,139," 1,205.00 ",1134085.499,1280906.435,0,0,1,0,0,0
1702571,AFSHEP,60, 690.00 ,537363.6513,552908.7129,1,0,1,1,0,1
8157654,AFSHEP,151," 1,326.00 ",985716.6185,1391356.928,0,0,1,0,0,0
3949613,AFSHEP,59, 416.00 ,299820.5209,543624.4463,0,0,1,0,0,1
1335026,AFKEES,92, 740.00 ,646464.7653,847654.249,0,0,1,1,0,0
5134089,AFLACK,122, 755.00 ,675811.8334,1123990.103,0,0,1,0,1,0
2231196,ARHOUS,90," 1,938.00 ",1211567.781,829169.4109,0,0,1,0,0,1
6749844,ARLEEE,92, 509.00 ,561691.0303,847553.708,0,0,1,0,1,0
4878256,ARLEOW,119," 2,131.00 ",1880325.604,1096292.088,1,0,1,0,0,0
3319358,ARLEOW,341," 1,754.00 ",1766450.885,3141463.463,7,0,1,0,0,0
9762667,MCCLJN,59, 372.00 ,299474.4337,543507.3105,0,1,0,0,0,1
9957542,ARLEOW,92, 790.00 ,814983.7618,847460.1748,0,0,1,0,0,0
5066536,AFSHEP,151," 2,358.00 ",2135936.116,1390866.331,0,0,1,0,0,0
7063013,ARBRAG,90, 652.00 ,395858.4858,828950.3389,0,1,0,0,0,1
8257395,AFLACK,120, 664.00 ,652982.348,1105249.719,0,0,1,1,0,0
5287321,AFSHEP,182," 2,286.00 ",1174022.714,1676048.77,1,0,1,1,0,0
8998600,ARSILL,184," 1,050.00 ",669969.6818,1694457.545,0,0,0,0,0,0
2386477,MC29PM,39, 361.00 ,366443.4343,359128.7881,0,0,0,0,0,1
6877224,ARLEEE,105," 1,340.00 ",1209470.123,966864.8945,0,0,1,0,0,0
2788467,MCQTCO,183," 2,239.00 ",1739046.985,1685036.398,1,0,0,0,1,0
8900047,ARGORD,153, 658.00 ,489283.7324,1408762.348,4,0,0,0,0,0
2027463,ARLEOW,122," 2,165.00 ",2016366.384,1123320.31,0,0,1,0,0,0
3142406,ARLEEE,192, 760.00 ,735804.4171,1767672.062,0,0,1,0,0,0
3767975,ARHOOD,89, 751.00 ,601751.4825,819370.708,0,0,0,1,0,1
1173545,ARLEOW,111," 1,165.00 ",593224.238,1021862.473,0,0,1,1,0,0
4333261,ARHOOD,218," 1,294.00 ",1003426.772,2006779.234,1,0,0,0,0,0
9353303,ARHOUS,123," 1,247.00 ",976913.5673,1132241.219,0,0,1,0,1,0
9963878,AFLACK,142," 1,248.00 ",718066.1815,1307104.281,0,0,1,1,0,0
4365537,ARLEEE,61, 785.00 ,708869.2809,561499.0898,0,0,1,0,1,1
3155159,ARBENN,153, 773.00 ,835242.0515,1408328.28,0,0,1,0,0,0
8950028,AREUST,122, 719.00 ,747391.5997,1122964.765,1,0,1,0,1,0
5169363,AFSHEP,31, 407.00 ,361763.7997,285333.0478,2,0,1,1,0,1
9769406,AFSHEP,151," 1,635.00 ",1027889.697,1389846.178,0,0,1,1,0,0
7420492,AFLACK,151, 821.00 ,800777.482,1389792.55,0,0,1,1,0,0
6569840,AFSHEP,123," 1,168.00 ",1394494.681,1132020.178,0,0,1,0,0,0
4971931,ARLEEE,74, 612.00 ,438467.4507,681035.1826,1,0,1,0,1,1
5341395,AFLACK,89, 437.00 ,376945.2182,819050.8135,0,0,1,1,0,1
6355051,ARSTEW,153, 968.00 ,685196.3552,1407976.155,0,0,0,1,0,0
5967737,ARBLSS,120," 2,530.00 ",2715986.916,1104251.476,0,0,0,1,0,0
6298784,ARHOUS,123, 836.00 ,469437.9341,1131791.642,2,0,1,0,1,0
1166421,ARBLSS,173, 386.00 ,392134.5446,1591782.357,2,0,0,0,0,0
9471608,MCMIRA,84, 571.00 ,611764.3841,772824.8984,0,0,0,0,1,1
1287729,ARCAMP,43, 359.00 ,352112.7522,395604.4883,0,1,0,0,0,1
6063725,AFKEES,59, 310.00 ,279060.8491,542802.335,0,0,1,0,0,1
8623651,ARLEEE,32, 243.00 ,242608.4981,294398.7354,0,0,1,1,0,1
1533712,ARSTEW,91, 491.00 ,434162.4155,837157.9111,0,0,0,0,1,0
4500069,AFSHEP,122, 725.00 ,844283.1291,1122310.619,0,0,1,0,1,0
1269535,ARBENN,31, 319.00 ,235792.5522,285172.5059,0,0,1,0,0,1
2917593,AFKEES,182," 1,054.00 ",886696.1688,1674218.22,0,0,1,0,0,0
6581383,ARGORD,212," 1,446.00 ",1084901.784,1950159.787,0,0,0,1,0,0
4892971,ARHUAC,214," 11,525.00 ",9899878.881,1968463.551,0,0,0,1,0,0
1477786,ARRILE,79, 585.00 ,235645.4153,726595.0029,0,0,0,0,0,1
5592556,ARYAKI,30, 188.00 ,195326.7338,275911.0928,0,0,1,1,0,1
3848625,AFLACK,122, 714.00 ,667618.6491,1122023.937,0,0,1,0,0,0
9492695,AFSHEP,120," 1,313.00 ",1184137.588,1103356.75,0,0,1,0,0,0
6198524,AFSHEP,59, 409.00 ,283448.4495,542461.2441,0,0,1,0,0,1
4120404,ARBRAG,112, 765.00 ,557136.2845,1029656.697,0,1,0,0,0,0
9666607,ARHOUS,182," 1,307.00 ",1372457.885,1673156.592,0,0,1,0,0,0
3895978,ARBRAG,61, 628.00 ,397742.2537,560743.4453,0,1,0,1,0,1
3896133,MCCLJN,122," 1,641.00 ",1645349.032,1121405.36,0,1,0,0,0,0
4674959,AFSHEP,153, 755.00 ,837183.8275,1406314.852,0,0,1,1,0,0
9164942,AFSHEP,154, 624.00 ,559722.0176,1415315.215,0,0,1,0,0,0
3250319,ARBENN,153," 2,096.00 ",1460834.5,1405909,0,0,1,0,1,0
4970213,ARLEEE,62, 229.00 ,252392.6496,569712.5615,0,0,1,0,1,1
2111954,ARYAKI,31, 103.00 ,90744.3999,284855.3076,0,0,1,1,0,1
8670878,AFSHEP,87, 552.00 ,502871.6677,799430.9971,0,0,1,1,0,1
2246338,AFLACK,120, 426.00 ,333661.9506,1102536.703,0,0,1,1,0,0
6034065,ARHUAC,91, 320.00 ,239562.7987,836087.8682,0,0,0,0,1,0
9507217,MCCLJN,120, 579.00 ,480800.234,1102487.69,0,1,0,1,0,0
3615325,ARBLSS,265," 1,915.00 ",1644473.267,2434652.403,2,0,0,0,0,0
8732765,ARHOOD,243," 1,373.00 ",1102689.198,2232478.819,0,0,0,1,0,0
2390264,ARHOUS,151," 1,150.00 ",925574.5321,1387210.548,0,0,1,0,0,0
6315073,ARBRAG,243," 1,863.00 ",1560467.863,2232376.484,1,1,0,1,0,0
3152883,ARRILE,276," 1,722.00 ",1527589.25,2535466.721,10,0,0,1,0,0
3582860,AFSHEP,151," 1,565.00 ",1494753.795,1387102.681,0,0,1,1,0,0
2057567,ARLEEE,97, 359.00 ,318084.4182,891031.5605,0,0,1,1,0,0
4502446,AFSHEP,70, 781.00 ,792615.9828,642934.3906,0,0,1,0,1,1
1100662,ARLEEE,120," 1,002.00 ",775489.4867,1101994.366,0,0,1,1,0,0
6259366,ARLEEE,92, 980.00 ,512117.716,844845.2627,0,0,1,0,0,0
3076510,MC29PM,54, 385.00 ,332828.4978,495879.1445,1,0,0,0,1,1
5721111,MC29PM,196," 1,766.00 ",1087635.656,1799850.402,0,0,0,1,0,0
8302737,AFKEES,150," 1,380.00 ",1218292.931,1377304.471,0,0,1,1,0,0
5001658,AFLACK,61, 489.00 ,336033.4337,560033.0635,0,0,1,1,0,1
6640902,ARLEEE,153," 1,013.00 ",1359311.636,1404646.524,0,0,1,0,0,0
7494138,AFLACK,103, 410.00 ,461962.3164,945568.8896,0,0,1,0,1,0
1343620,ARRILE,37, 442.00 ,254445.433,339655.2559,0,0,0,1,0,1
3187044,AFKEES,115," 2,142.00 ",1522797.896,1055646.726,6,0,1,0,0,0
4735406,AFLACK,61, 215.00 ,225402.0694,559926.9932,0,0,1,1,0,1
9305399,AFLACK,90, 826.00 ,702131.0013,826109.8974,0,0,1,0,0,1
3547506,AFKEES,243," 3,490.00 ",3077340.397,2230418.506,0,0,1,1,0,0
5577306,AFSHEP,151, 833.00 ,726638.1818,1385896.81,0,0,1,1,0,0
4569292,ARSILL,365," 2,049.00 ",1575490.47,3349972.022,0,0,0,1,0,0
2911568,ARLEOW,57, 363.00 ,358222.4146,523136.207,0,0,1,0,0,1
8637596,AFKEES,212," 1,476.00 ",1188015.446,1945695.126,0,0,1,1,0,0
4230699,MC29PM,61," 1,369.00 ",1455249.723,559845.1523,0,0,0,0,0,1
8220094,ARHOUS,151," 2,405.00 ",2316183.855,1385812.391,0,0,1,0,0,0
9341610,AFKEES,151," 6,248.00 ",3247102.55,1385729.076,0,0,1,0,0,0
4163253,AFSHEP,212," 1,443.00 ",867717.6826,1945512.818,1,0,1,1,0,0
6671913,ARHUAC,122," 1,254.00 ",1163592.421,1119543.182,0,0,0,0,1,0
2633180,MC29PM,122, 538.00 ,400392.901,1119417.073,0,0,0,1,0,0
3038044,ARGORD,46, 819.00 ,814901.8829,422069.3955,0,0,0,0,1,1
1547924,ARLEEE,92, 659.00 ,443644.3655,844134.5927,0,0,1,1,0,0
3103505,ARHOUS,151, 988.00 ,666155.3993,1385356.914,0,0,1,1,0,0
2734142,ARHOUS,61, 651.00 ,552465.9845,559613.5889,0,0,1,0,1,1
6472164,ARRILE,274," 3,085.00 ",3178997.181,2513628.212,4,0,0,0,0,0
3554750,MCCLJN,122," 1,227.00 ",1197517.045,1119173.255,2,1,0,0,1,0
7408170,AREUST,123," 1,296.00 ",1173928.185,1128306.831,0,0,1,0,1,0
5625138,ARLEOW,92," 1,247.00 ",1084177.133,843893.8886,0,0,1,0,1,0
6322176,MCYUMA,61, 275.00 ,170364.4329,559491.4102,0,0,0,0,1,1
6258944,AFACDY,304," 2,426.00 ",1801169.899,2787946.018,0,0,1,1,0,0
2505833,AFSHEP,45, 775.00 ,641500.2317,412686.373,0,0,1,1,0,1
3726001,AFLACK,92, 585.00 ,547347.986,843653.2266,0,0,1,1,0,0
3375877,ARBLSS,98, 614.00 ,503871.2503,898618.2998,0,0,0,0,0,0
4808163,AFKEES,61, 859.00 ,883935.1526,559335.9902,0,0,1,0,1,1
1614160,ARGORD,153," 1,113.00 ",775319.9505,1402816.259,0,0,0,0,0,0
8405145,MC29PM,184, 442.00 ,390520.3316,1687011.539,1,0,0,0,0,0
5915236,ARHOUS,90, 531.00 ,509048.6184,825143.162,1,0,1,0,0,1
5190793,ARBLSS,59, 469.00 ,316144.4343,540906.7285,1,0,0,0,0,1
6596150,ARGORD,92, 280.00 ,267536.1166,843327.7539,0,0,0,1,0,0
3679293,ARRILE,30, 233.00 ,197644.5813,274996.7021,1,0,0,0,0,1
5494126,ARBRAG,365," 3,483.00 ",2221341.343,3345386.727,0,1,0,1,0,0
9709229,ARGORD,120, 787.00 ,412081.818,1099838.149,0,0,0,1,0,0
5194909,ARHOOD,31, 305.00 ,301595.1253,284087.5264,0,0,0,1,0,1
5500558,ARHOUS,122," 1,005.00 ",976596.1368,1118013.844,0,0,1,1,0,0
8681105,ARLEEE,30, 475.00 ,512242.315,274916.9297,0,0,1,1,0,1
6392880,AFLACK,61," 1,021.00 ",921142.2678,558987.54,0,0,1,0,1,1
6992118,ARGORD,212," 2,764.00 ",1611322.968,1942708.43,0,0,0,1,0,0
3155252,ARCARS,343," 4,162.00 ",2589829.809,3142937.019,0,0,0,1,0,0
1145678,MCCLJN,184, 990.00 ,787681.6507,1685995.475,0,1,0,1,0,0
3331270,AFACDY,304," 4,258.00 ",3614637.016,2785503.274,0,0,1,1,0,0
6321186,AFLACK,112, 397.00 ,289469.7168,1026231.642,1,0,1,0,0,0
6804919,ARHOUS,94, 770.00 ,539802.7712,861299.2773,0,0,1,0,1,0
3885129,AFKEES,212," 1,676.00 ",1181824.503,1942488.951,0,0,1,1,0,0
3190632,ARHUAC,159," 5,585.00 ",5221599.086,1456774.914,0,0,0,0,0,0
3733630,ARBRAG,90," 1,090.00 ",481119.1159,824549.3848,0,1,0,0,0,1
8845205,ARLEEE,122, 870.00 ,586693.5016,1117683.134,0,0,1,0,0,0
1289000,AFLACK,61, 749.00 ,610453.5482,558834.0918,0,0,1,1,0,1
9838466,AFKEES,61, 774.00 ,523265.0279,558807.0381,0,0,1,0,1,1
7978358,ARBLSS,32, 196.00 ,129540.6503,293137.5459,0,0,0,0,0,1
7182615,ARLEOW,133," 1,025.00 ",825095.5324,1218298.906,1,0,1,0,0,0
5814027,AREUST,92, 701.00 ,683747.7171,842689.6572,0,0,1,1,0,0
1544982,MCQTCO,365, 797.00 ,534202.4505,3343187.021,0,0,0,1,0,0
1800354,ARLEEE,92, 578.00 ,558573.7883,842613.2197,0,0,1,0,0,0
9003294,ARLEEE,59, 774.00 ,466310.7,540325.7059,0,0,1,0,0,1
6006459,ARHUAC,91, 244.00 ,79574.66663,833289.4873,0,0,0,1,0,0
2360677,ARGORD,32, 754.00 ,645441.0179,293013.6406,0,0,0,1,0,1
3021784,AFSHEP,182, 980.00 ,854069.9593,1666291.396,0,0,1,1,0,0
4772657,AFKEES,62, 569.00 ,540297.7421,567579.4287,0,0,1,1,0,1
4573513,AFKEES,122, 685.00 ,682508.8867,1116838.368,0,0,1,1,0,0
4396356,ARGORD,30, 198.00 ,165651.467,274603.4678,1,0,0,0,1,1
9915139,MCCLJN,180, 814.00 ,887381.8334,1647596.455,0,1,0,1,0,0
6388460,ARHOUS,153, 373.00 ,369061.8844,1400370.671,0,0,1,1,0,0
6764007,ARHOUS,111," 2,610.00 ",1167214.715,1015951.939,0,0,1,1,0,0
8409912,ARHOUS,92, 645.00 ,420041.2325,842049.4922,0,0,1,1,0,0
8814572,ARCARS,304," 1,265.00 ",1022757.78,2782420.282,0,0,0,0,0,0
4040823,MCMIRA,90, 304.00 ,221283.7165,823678.5098,4,0,0,0,0,1
1407066,ARHOUS,122," 1,080.00 ",952930.6879,1116534,0,0,1,0,1,0
2543524,ARBRAG,61, 174.00 ,152204.1,558191.6094,0,1,0,1,0,1
1589354,ARLEOW,61, 247.00 ,186105.1177,558132.9648,0,0,1,1,0,1
9913056,ARLEEE,92, 469.00 ,447689.926,841656.2471,0,0,1,1,0,0
2707544,AFKEES,59, 568.00 ,430079.1333,539699.7051,0,0,1,0,0,1
8763512,AFLACK,33, 166.00 ,109621.9828,301802.4443,0,0,1,1,0,1
6502545,AFKEES,120, 790.00 ,650935.9177,1097380.532,0,0,1,1,0,0
9890927,ARGORD,247," 1,501.00 ",1118483.732,2258691.169,0,0,0,1,0,0
5338882,AFSHEP,92," 1,222.00 ",1329284.716,841256.6269,0,0,1,0,0,0
1548807,AFSHEP,92, 611.00 ,513283.2322,841242.2148,0,0,1,1,0,0
3266500,AFACDY,335," 3,862.00 ",3272060.684,3063207.371,0,0,1,1,0,0
7605690,ARPOLK,156," 1,381.00 ",1235521.164,1426419.357,2,0,0,0,0,0
6224151,AFKEES,151, 815.00 ,778049.5464,1380637.839,0,0,1,1,0,0
6953735,AFSHEP,31, 522.00 ,498044.1506,283438.9785,1,0,1,0,0,1
5076817,AFSHEP,146," 1,156.00 ",736133.763,1334852.948,0,0,1,0,1,0
6304375,ARKNOX,61, 377.00 ,315157.4165,557702.5859,0,0,1,0,1,1
8444996,ARHOUS,122," 1,560.00 ",737305.0153,1115403.039,0,0,1,0,0,0
9712379,AREUST,89, 709.00 ,655159.8868,813630.7549,0,0,1,1,0,1
5555361,AFSHEP,184," 1,604.00 ",1508245.069,1682096.08,1,0,1,0,0,0
2217282,ARBRAG,92, 611.00 ,558396.2302,841026.9404,0,1,0,0,1,0
1289728,ARLEEE,129, 813.00 ,703843.3123,1179146.317,0,0,1,1,0,0
6120033,ARCARS,274," 2,699.00 ",2389826.769,2504500.091,6,0,0,1,0,0
1095778,AFSHEP,181, 955.00 ,956515.1002,1654381.373,0,0,1,1,0,0
6510884,AFLACK,62, 576.00 ,621894.4331,566669.3906,0,0,1,1,0,1
7564312,ARHOUS,91," 1,570.00 ",1338460.228,831712.958,0,0,1,0,0,0
6327666,AFKEES,92," 1,310.00 ",1007943.286,840772.2753,0,0,1,1,0,0
4130390,ARRILE,92, 585.00 ,528692.5981,840742.8984,0,0,0,0,1,0
7503322,AFKEES,92, 829.00 ,582175.9014,840712.125,0,0,1,0,0,0
9915511,AFACDY,273," 4,704.00 ",4601457.472,2494670.606,1,0,1,1,0,0
2063075,ARHUAC,91, 467.00 ,482482.3335,831527.6475,1,0,0,0,1,0
1078400,AFKEES,151," 2,516.00 ",2125925.56,1379673.024,0,0,1,1,0,0
1069560,AFACDY,280," 3,149.00 ",2644309.666,2557962.869,11,0,1,1,0,0
6508470,AFLACK,120, 864.00 ,963949.3319,1096243.209,0,0,1,0,0,0
6308137,ARGORD,153, 579.00 ,594041.9982,1397641.435,0,0,0,0,0,0
9842383,ARKNOX,31, 165.00 ,161661.5013,283179.2617,0,0,1,1,0,1
